model,rmse,year,predictions_str
LinearRegression,1.1884568573661425,1983,"0.16890971838210866,1.3405951321982568,0.4169445194383017,1.5715102220921207,1.3405951321982568,1.3405951321982568,1.3405951321982568,2.70857875604688,0.8897422295240269,0.8897422295240269,1.356593801148998,0.8897422295240269,2.70857875604688,0.8304618407610969,0.38202309724158034,0.8304618407610969,0.38202309724158034"
RidgeRegression,0.9617554451937493,1983,"0.33617228562515133,1.3108246476326209,0.6210353718212601,1.4289583606030463,1.3108246476326209,1.3108246476326209,1.3108246476326209,1.5780924288616989,0.9622850967690466,0.9622850967690466,1.415966685185149,0.9622850967690466,1.5780924288616989,0.7730599751898012,0.6419907758007755,0.7730599751898012,0.6419907758007755"
lassoRegression,0.7770488998352824,1983,"0.9250392529085614,0.9250392529085614,0.9250392529085614,0.9250392529085614,0.9250392529085614,0.9250392529085614,0.9250392529085614,0.9974594710234393,0.764078601136133,0.764078601136133,0.9974594710234393,0.764078601136133,0.9974594710234393,0.691658383021255,0.691658383021255,0.691658383021255,0.691658383021255"
DecisionTreeRegressor,1.3406940200589554,1983,"0.1899999976158142,1.0000000298023224,0.6499999963811466,4.5,1.0000000298023224,1.0000000298023224,1.0000000298023224,1.936923059133383,0.6420000046491623,0.6420000046491623,1.936923059133383,0.6420000046491623,1.936923059133383,0.39852941430666866,1.1166666845480602,0.39852941430666866,1.1166666845480602"
GBTRegressor,1.3685758679867184,1983,"0.28673870586574407,0.8119882106755377,0.7826254881254815,4.399000356307525,0.8119882106755377,0.8119882106755377,0.8119882106755377,2.4056224249836737,0.7728201354395499,0.7728201354395499,1.6071699843382772,0.7728201354395499,2.4056224249836737,0.3954316800984212,1.08862981916671,0.3954316800984212,1.08862981916671"
RandomForestRegressor,0.9291359718747196,1983,"0.4239143495628725,1.5760963052119892,0.6862019267820617,1.9255963017151836,1.5760963052119892,1.5760963052119892,1.5760963052119892,1.2397958991090117,0.7234658368197586,0.7234658368197586,1.689353553741174,0.7234658368197586,1.2397958991090117,0.4518630934446587,0.8769854303448208,0.4518630934446587,0.8769854303448208"
SparkXGBRegressor,1.6006905197685282,1983,"0.18806448578834534,1.3549025058746338,0.7636106014251709,4.485050678253174,1.3549025058746338,1.3549025058746338,1.3549025058746338,3.644388437271118,0.646744430065155,0.646744430065155,1.5597599744796753,0.646744430065155,3.644388437271118,0.39552417397499084,1.1113377809524536,0.39552417397499084,1.1113377809524536"
